City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Atlanta,1996,Football,Football,football,"LOPEZ, Claudio",Men,ARG,Argentina,M,Silver
Atlanta,1996,Football,Football,football,"MILBRETT, Tiffeny",Women,USA,United States,W,Gold
Atlanta,1996,Football,Football,football,"MEDALEN, Linda",Women,NOR,Norway,W,Bronze
Atlanta,1996,Football,Football,football,"UCHE, Okechukwu",Men,NGR,Nigeria,M,Gold
Atlanta,1996,Football,Football,football,"PAZ, Pablo",Men,ARG,Argentina,M,Silver
Atlanta,1996,Football,Football,football,"PETTERSEN, Marianne",Women,NOR,Norway,W,Bronze
Atlanta,1996,Football,Football,football,"TANGERAAS, Trine",Women,NOR,Norway,W,Bronze
Atlanta,1996,Football,Football,football,"HAUGEN, Tone",Women,NOR,Norway,W,Bronze
Atlanta,1996,Football,Football,football,"THUN, Kjersti",Women,NOR,Norway,W,Bronze
Atlanta,1996,Football,Football,football,"WEN, Lirong",Women,CHN,China,W,Silver
Atlanta,1996,Football,Football,football,"BABANGIDA, Tijani",Men,NGR,Nigeria,M,Gold
Atlanta,1996,Football,Football,football,"HARVEY, Mary",Women,USA,United States,W,Gold
Atlanta,1996,Football,Football,football,"WEI, Haiying",Women,CHN,China,W,Silver
Atlanta,1996,Football,Football,football,"SUN, Wen",Women,CHN,China,W,Silver
Atlanta,1996,Football,Football,football,"SIMEONE, Diego",Men,ARG,Argentina,M,Silver
Atlanta,1996,Football,Football,football,JUNINHO,Men,BRA,Brazil,M,Bronze
Atlanta,1996,Football,Football,football,"LOPEZ, Gustavo",Men,ARG,Argentina,M,Silver
Atlanta,1996,Football,Football,football,ROBERTO CARLOS,Men,BRA,Brazil,M,Bronze
Atlanta,1996,Football,Football,football,"SETH, Reidun",Women,NOR,Norway,W,Bronze
Atlanta,1996,Football,Football,football,"ZANETTI, Javier",Men,ARG,Argentina,M,Silver
Atlanta,1996,Football,Football,football,"BASSEDAS, Christian",Men,ARG,Argentina,M,Silver
Atlanta,1996,Football,Football,football,"BOSSIO, Carlos",Men,ARG,Argentina,M,Silver
Atlanta,1996,Football,Football,football,"SHI, Guihong",Women,CHN,China,W,Silver
Atlanta,1996,Football,Football,football,"NORDBY, Bente",Women,NOR,Norway,W,Bronze
Atlanta,1996,Football,Football,football,"CHEN, Yufeng",Women,CHN,China,W,Silver
Atlanta,1996,Football,Football,football,"STOERE, Heidi",Women,NOR,Norway,W,Bronze
Atlanta,1996,Football,Football,football,"FAN, Yunjie",Women,CHN,China,W,Silver
Atlanta,1996,Football,Football,football,"NYMARK ANDERSEN, Anne",Women,NOR,Norway,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"HUANG, Liping",Men,CHN,China,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,individual all-round,"MILOSOVICI, Lavinia Corina",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,horizontal bar,"WECKER, Andreas",Men,GER,Germany,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,uneven bars,"KHORKINA, Svetlana",Women,RUS,Russia,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"BORDEN, Amanda",Women,USA,United States,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,horizontal bar,"FAN, Bin",Men,CHN,China,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,floor exercises,"LI, Xiaosahuang",Men,CHN,China,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,horizontal bar,"NEMOV, Alexei",Men,RUS,Russia,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"KHORKINA, Svetlana",Women,RUS,Russia,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"MILOSOVICI, Lavinia Corina",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"ZHANG, Jinjing",Men,CHN,China,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,uneven bars,"CHOW, Amy",Women,USA,United States,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"KUZNETSOVA, Eugenia",Women,RUS,Russia,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,vault,"SCHERBO, Vitaly",Men,BLR,Belarus,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"GALIYEVA, Rozalia",Women,RUS,Russia,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"MOCEANU, Dominique",Women,USA,United States,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,floor exercises,"AMANAR, Simona",Women,ROU,Romania,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,individual all-round,"AMANAR, Simona",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,rings,"CSOLLANY, Szilveszter",Men,HUN,Hungary,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,pommel horse,"LI, Donghua",Men,SUI,Switzerland,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"AMANAR, Simona",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,pommel horse,"URZICA, Marius Daniel",Men,ROU,Romania,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"MILLER, Shannon",Women,USA,United States,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,uneven bars,"BI, Wenjiing",Women,CHN,China,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"LI, Xiaosahuang",Men,CHN,China,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,horizontal bar,"DOUNEV, Krassimir Nikolaev",Men,BUL,Bulgaria,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,balance beam,"MILLER, Shannon",Women,USA,United States,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,vault,"NEMOV, Alexei",Men,RUS,Russia,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"SHARIPOV, Roustam",Men,UKR,Ukraine,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"PODGORNYI, Evgueni",Men,RUS,Russia,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,pommel horse,"NEMOV, Alexei",Men,RUS,Russia,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"LOAIES, Ionela",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"GOGEAN, Gina Elena",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,floor exercises,"PODKOPAYEVA, Lilia",Women,UKR,Ukraine,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,parallel bars,"LYNCH, Jair",Men,USA,United States,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"CHOW, Amy",Women,USA,United States,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"MISUTIN, Grigori",Men,UKR,Ukraine,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"SVETLICHNYI, Alexandre",Men,UKR,Ukraine,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,floor exercises,"DAWES, Dominique",Women,USA,United States,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,individual all-round,"GOGEAN, Gina Elena",Women,ROU,Romania,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"TUGURLAN, Mirela",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,balance beam,"PODKOPAYEVA, Lilia",Women,UKR,Ukraine,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"CHARKOV, Sergei",Men,RUS,Russia,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,parallel bars,"SCHERBO, Vitaly",Men,BLR,Belarus,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"VASILENKO, Dmitri",Men,RUS,Russia,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"YERMAKOV, Yuri",Men,UKR,Ukraine,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"FAN, Bin",Men,CHN,China,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"FAN, Hongbin",Men,CHN,China,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"HUANG, Huadong",Men,CHN,China,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"PHELPS, Jaycie",Women,USA,United States,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"VOROPAEV, Aleksei",Men,RUS,Russia,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,vault,"MO, Huilan",Women,CHN,China,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"DAWES, Dominique",Women,USA,United States,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"KOROBCHINSKI, Igor",Men,UKR,Ukraine,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,individual all-round,"LI, Xiaosahuang",Men,CHN,China,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,vault,"GOGEAN, Gina Elena",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"SHAMENKO, Vladimir",Men,UKR,Ukraine,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,individual all-round,"NEMOV, Alexei",Men,RUS,Russia,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,vault,"YEO, Hong-Chul",Men,KOR,"Korea, South",M,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"TRUSH, Dmitriy",Men,RUS,Russia,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"KOCHETKOVA, Dina",Women,RUS,Russia,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,rings,"CHECHI, Juri",Men,ITA,Italy,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"NEMOV, Alexei",Men,RUS,Russia,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"LIAPINA, Oksana",Women,RUS,Russia,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,floor exercises,"MELISSANIDIS, Ioannis",Men,GRE,Greece,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,rings,"BURINCA, Dan",Men,ROU,Romania,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"KOSIAK, Oleg",Men,UKR,Ukraine,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,floor exercises,"NEMOV, Alexei",Men,RUS,Russia,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"GROSHEVA, Elena",Women,RUS,Russia,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"STRUG, Kerri",Women,USA,United States,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,team competition,"SHEN, Jian",Men,CHN,China,M,Silver
Atlanta,1996,Gymnastics,Artistic G.,horizontal bar,"SCHERBO, Vitaly",Men,BLR,Belarus,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"DOLGOPOLOVA, Elena",Women,RUS,Russia,W,Silver
Atlanta,1996,Gymnastics,Artistic G.,team competition,"MARINESCU, Alexandra",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,individual all-round,"PODKOPAYEVA, Lilia",Women,UKR,Ukraine,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,balance beam,"GOGEAN, Gina Elena",Women,ROU,Romania,W,Bronze
Atlanta,1996,Gymnastics,Artistic G.,vault,"AMANAR, Simona",Women,ROU,Romania,W,Gold
Atlanta,1996,Gymnastics,Artistic G.,individual all-round,"SCHERBO, Vitaly",Men,BLR,Belarus,M,Bronze
Atlanta,1996,Gymnastics,Artistic G.,team competition,"KRUKOV, Nikolay",Men,RUS,Russia,M,Gold
Atlanta,1996,Gymnastics,Artistic G.,parallel bars,"SHARIPOV, Roustam",Men,UKR,Ukraine,M,Gold
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"DZIOUBA, Irina",Women,RUS,Russia,W,Bronze
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"MARTINEZ, Estibaliz",Women,ESP,Spain,W,Gold
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"BALDO, Marta",Women,ESP,Spain,W,Gold
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"CHTYRENKO, Olga",Women,RUS,Russia,W,Bronze
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"BOTCHKAREVA, Evguenia",Women,RUS,Russia,W,Bronze
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"VATACHKA, Vjara",Women,BUL,Bulgaria,W,Silver
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"IOUCHKOVA, Angelina",Women,RUS,Russia,W,Bronze
Atlanta,1996,Gymnastics,Rhythmic G.,individual all-round,"SEREBRYANSKAYA, Ekaterina",Women,UKR,Ukraine,W,Gold
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"TALEVA, Ivelina",Women,BUL,Bulgaria,W,Silver
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"TABAKOVA, Maja",Women,BUL,Bulgaria,W,Silver
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"KRIVOCHEI, Elena",Women,RUS,Russia,W,Bronze
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"KEVLIAN, Valentina",Women,BUL,Bulgaria,W,Silver
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"KOLEVA, Maria",Women,BUL,Bulgaria,W,Silver
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"GURENDEZ, Lorena",Women,ESP,Spain,W,Gold
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"GIMENEZ, Estela",Women,ESP,Spain,W,Gold
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"DELTCHEVA, Ina",Women,BUL,Bulgaria,W,Silver
Atlanta,1996,Gymnastics,Rhythmic G.,individual all-round,"VITRICHENKO, Elena",Women,UKR,Ukraine,W,Bronze
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"LAMARCA, Tania",Women,ESP,Spain,W,Gold
Atlanta,1996,Gymnastics,Rhythmic G.,individual all-round,"BATYRCHINA, Ianina",Women,RUS,Russia,W,Silver
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"IVANOVA, Ioulia",Women,RUS,Russia,W,Bronze
Atlanta,1996,Gymnastics,Rhythmic G.,group competition,"CABANILLAS, Nuria",Women,ESP,Spain,W,Gold
Atlanta,1996,Handball,Handball,handball,"DOUICHEBAEV, Talant",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"KOCSIS, Erzsebet",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"URDANGARIN, Ignacio",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"PUC, Iztok",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"SZILAGYI, Katalin",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"OLSSON, Staffan",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"HOFFMANN, Beata",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"LIM, O Kyeong",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"SUNESEN, Gitte",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"TANDERUP, Dorthe",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"URDIALES, Alberto",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"ERDOS, Eva",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"KIM, Cheong-Shim",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"ASTRUP, Heidi",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"FARKAS, Andrea",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"KIM, Eun-Mi",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"NUNEZ, Jordi",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"NAGY, Aniko",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"PARK, Jeong-Lim",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"KOLLING, Janne",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"ANDERSEN, Kristine",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"HOMBRADOS, Jose",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"KANTOR, Aniko",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"HOFFMAN, Anette",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"CAVAR, Patrik",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"MIKULIC, Zoran",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"KWAG, Hye-Jeong",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"OLSSON, Mats",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"SIVERTSSON, Thomas",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"LOSERT, Venio",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"PETTERSSON, Johan",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"OH, Seongok",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"GONZALEZ, Raul",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"HANSEN, Anja",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"CHO, Eun-Hee",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"MADSEN, Gitte",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"TOTH, Beatrix",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"LEE, Sang-Eun",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"KJAERGAARD, Tonje",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"LINDGREN, Ola",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"LOFGREN, Stefan",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"WISLANDER, Magnus",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"MATOSEVIC, Valter",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"KIM, Mi-Sim",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"ETXABURU, Aitor",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"NEMETH, Helga",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"NACINOVIC, Alvaro",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"ANDERSEN, Anja Jul",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"RANTALA, Lene",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"MATEFI, Eszter",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"JELCIC, Vladimir",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"KLJAIC, Nenad",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"GUDELJ, Bruno",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"MATYAS, Auguszta",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"PADAR, Ildiko",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"JOVIC, Bozidar",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"LOZANO, Demetrio",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"OLALLA, Jesus",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"FERNANDEZ, Jesus",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"FLORMAN, Marianne",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"GARRALDA, Mateo",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"CARLEN, Per",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"GUIJOSA, Rafael",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"ANDERSSON, Magnus",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"LARSSON, Andreas",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"FRANDESJO, Martin",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"HAN, Sun-Hee",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"MEKSZ, Aniko",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"THORSSON, Pierre",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"FORT MAURI, Jaume",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"SUJSTER, Vladimir",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"SVENSSON, Tomas",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"KOKENY, Beatrix",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"ANDERSSON, Robert",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"HERNANDEZ, Fernando",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"HUH, Soonyoung",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"HAJAS, Erik",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"LAURITSEN, Susanne",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"HEDIN, Robert",Men,SWE,Sweden,M,Silver
Atlanta,1996,Handball,Handball,handball,"PERKOVAC, Goran",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"PEREZ, Juan",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"BOTTZAU, Tina",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"ESQUER, Salvador",Men,ESP,Spain,M,Bronze
Atlanta,1996,Handball,Handball,handball,"GOLUZA, Slavko",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"KIM, Rang",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"SZANTO, Anna",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"FRANKOVIC, Valner",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"HONG, Jeong-Ho",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"SITI, Beata",Women,HUN,Hungary,W,Bronze
Atlanta,1996,Handball,Handball,handball,"SARACEVIC, Zlatko",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"ANDERSEN, Camilla",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"MOON, Hyang-Ja",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"HAMANN, Conny",Women,DEN,Denmark,W,Gold
Atlanta,1996,Handball,Handball,handball,"SMAJLAGIC, Irfan",Men,CRO,Croatia,M,Gold
Atlanta,1996,Handball,Handball,handball,"KIM, Jeong-Mi",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Handball,Handball,handball,"OH, Yong Ran",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,"LOMANS, Bram",Men,NED,Netherlands,M,Gold
Atlanta,1996,Hockey,Hockey,hockey,"ESCUDE TORRENTE, Xavier",Men,ESP,Spain,M,Silver
Atlanta,1996,Hockey,Hockey,hockey,"JIN, Deok San",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,"VAN DER WIELEN, Suzan",Women,NED,Netherlands,W,Bronze
Atlanta,1996,Hockey,Hockey,hockey,"LEWIN, Jeannette",Women,NED,Netherlands,W,Bronze
Atlanta,1996,Hockey,Hockey,hockey,"TOXOPEUS, Jacqueline",Women,NED,Netherlands,W,Bronze
Atlanta,1996,Hockey,Hockey,hockey,"JANSEN, Franciscus Ronaldus Maria",Men,NED,Netherlands,M,Gold
Atlanta,1996,Hockey,Hockey,hockey,"DE NOOIJER, Teun",Men,NED,Netherlands,M,Gold
Atlanta,1996,Hockey,Hockey,hockey,"CARRUTHERS, Stuart",Men,AUS,Australia,M,Bronze
Atlanta,1996,Hockey,Hockey,hockey,"VOGELS, Guus",Men,NED,Netherlands,M,Gold
Atlanta,1996,Hockey,Hockey,hockey,"DELISSEN, Marc",Men,NED,Netherlands,M,Gold
Atlanta,1996,Hockey,Hockey,hockey,"KOWN, Soo-Hyun",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,"HAWKES, Rechelle",Women,AUS,Australia,W,Gold
Atlanta,1996,Hockey,Hockey,hockey,"VAN WIJK, Remco",Men,NED,Netherlands,M,Gold
Atlanta,1996,Hockey,Hockey,hockey,"DREHER, Lachlan",Men,AUS,Australia,M,Bronze
Atlanta,1996,Hockey,Hockey,hockey,"LIM, Jeong-Sook",Women,KOR,"Korea, South",W,Silver
Atlanta,1996,Hockey,Hockey,hockey,"DOBSON, Louise",Women,AUS,Australia,W,Gold
Atlanta,1996,Hockey,Hockey,hockey,"VAN DEN BOOGAARD, Dillianne",Women,NED,Netherlands,W,Bronze
Atlanta,1996,Hockey,Hockey,hockey,"THATE, Carole",Women,NED,Netherlands,W,Bronze
Atlanta,1996,Hockey,Hockey,hockey,"SPROULE, Daniel",Men,AUS,Australia,M,Bronze
Atlanta,1996,Hockey,Hockey,hockey,"GARCIA MAURINO, Juantxo",Men,ESP,Spain,M,Silver
Atlanta,1996,Hockey,Hockey,hockey,"PEREIRA, Jacqueline Margaret",Women,AUS,Australia,W,Gold
Atlanta,1996,Hockey,Hockey,hockey,"USOZ, Pablo",Men,ESP,Spain,M,Silver
Atlanta,1996,Hockey,Hockey,hockey,"VAN DE KIEFT, Fleur",Women,NED,Netherlands,W,Bronze
Atlanta,1996,Hockey,Hockey,hockey,"SMITH, Matthew",Men,AUS,Australia,M,Bronze
